community_area_id,community_area_name,weekday,hour,trip_count,avg_fare_cents
42,Woodlawn,2,5,11,1749
42,Woodlawn,2,6,34,1510
42,Woodlawn,2,7,54,1521
42,Woodlawn,2,8,49,1532
42,Woodlawn,2,9,53,1543
42,Woodlawn,2,10,32,1554
42,Woodlawn,2,11,43,1565
42,Woodlawn,2,12,46,1576
42,Woodlawn,2,13,42,1587
42,Woodlawn,2,14,36,1598
42,Woodlawn,2,15,33,1609
42,Woodlawn,2,16,64,1620
42,Woodlawn,2,17,68,1451
42,Woodlawn,2,18,62,1462
42,Woodlawn,2,19,66,1473
42,Woodlawn,2,20,41,1484
42,Woodlawn,2,21,44,1495
42,Woodlawn,2,22,39,1756
42,Woodlawn,2,23,22,1767
42,Woodlawn,3,0,23,1874
42,Woodlawn,3,1,21,1705
42,Woodlawn,3,2,12,1716
42,Woodlawn,3,3,12,1727
42,Woodlawn,3,4,11,1738
42,Woodlawn,3,5,12,1749
42,Woodlawn,3,6,33,1510
42,Woodlawn,3,7,52,1521
42,Woodlawn,3,8,47,1532
42,Woodlawn,3,9,50,1543
42,Woodlawn,3,10,37,1554
42,Woodlawn,3,11,41,1565
42,Woodlawn,3,12,44,1576
42,Woodlawn,3,13,40,1587
42,Woodlawn,3,14,35,1598
42,Woodlawn,3,15,37,1609
42,Woodlawn,3,16,61,1620
42,Woodlawn,3,17,66,1451
42,Woodlawn,3,18,59,1462
42,Woodlawn,3,19,64,1473
42,Woodlawn,3,20,46,1484
42,Woodlawn,3,21,42,1495
42,Woodlawn,3,22,45,1756
42,Woodlawn,3,23,21,1767
42,Woodlawn,4,0,22,1874
42,Woodlawn,4,1,24,1705
42,Woodlawn,4,2,11,1716
42,Woodlawn,4,3,12,1727
42,Woodlawn,4,4,11,1738
42,Woodlawn,4,5,12,1749
42,Woodlawn,4,6,37,1510
42,Woodlawn,4,7,50,1521
42,Woodlawn,4,8,54,1532
42,Woodlawn,4,9,48,1543
42,Woodlawn,4,10,35,1554
42,Woodlawn,4,11,39,1565
42,Woodlawn,4,12,42,1576
42,Woodlawn,4,13,45,1587
42,Woodlawn,4,14,33,1598
42,Woodlawn,4,15,36,1609
42,Woodlawn,4,16,59,1620
42,Woodlawn,4,17,63,1451
42,Woodlawn,4,18,68,1462
42,Woodlawn,4,19,61,1473
42,Woodlawn,4,20,45,1484
42,Woodlawn,4,21,40,1495
42,Woodlawn,4,22,43,1756
42,Woodlawn,4,23,24,1767
42,Woodlawn,5,0,22,1974
42,Woodlawn,5,1,23,1805
42,Woodlawn,5,2,11,1816
42,Woodlawn,5,3,11,1827
42,Woodlawn,5,4,12,1838
42,Woodlawn,5,5,11,1849
42,Woodlawn,5,6,36,1610
42,Woodlawn,5,7,48,1621
42,Woodlawn,5,8,52,1632
42,Woodlawn,5,9,55,1643
42,Woodlawn,5,10,34,1654
42,Woodlawn,5,11,45,1665
42,Woodlawn,5,12,41,1676
42,Woodlawn,5,13,44,1687
42,Woodlawn,5,14,32,1698
42,Woodlawn,5,15,34,1709
42,Woodlawn,5,16,67,1720
42,Woodlawn,5,17,61,1551
42,Woodlawn,5,18,65,1562
42,Woodlawn,5,19,59,1573
42,Woodlawn,5,20,43,1584
42,Woodlawn,5,21,46,1595
42,Woodlawn,5,22,42,1856
42,Woodlawn,5,23,23,1867
42,Woodlawn,6,0,20,1974
42,Woodlawn,6,1,21,1805
42,Woodlawn,6,2,12,1816
42,Woodlawn,6,3,10,1827
42,Woodlawn,6,4,11,1838
42,Woodlawn,6,5,10,1849
42,Woodlawn,6,6,33,1610
42,Woodlawn,6,7,52,1621
42,Woodlawn,6,8,47,1632
42,Woodlawn,6,9,50,1643
42,Woodlawn,6,10,31,1654
42,Woodlawn,6,11,41,1665
42,Woodlawn,6,12,44,1676
42,Woodlawn,6,13,40,1687
42,Woodlawn,6,14,35,1698
42,Woodlawn,6,15,31,1709
42,Woodlawn,6,16,61,1720
42,Woodlawn,6,17,55,1551
42,Woodlawn,6,18,59,1562
42,Woodlawn,6,19,64,1573
42,Woodlawn,6,20,39,1584
42,Woodlawn,6,21,42,1595
42,Woodlawn,6,22,38,1856
42,Woodlawn,6,23,21,1867
43,South Shore,0,0,28,1711
43,South Shore,0,1,25,1722
43,South Shore,0,2,14,1733
43,South Shore,0,3,15,1744
43,South Shore,0,4,13,1755
43,South Shore,0,5,14,1766
43,South Shore,0,6,40,1527
43,South Shore,0,7,63,1538
43,South Shore,0,8,67,1549
43,South Shore,0,9,61,1560
43,South Shore,0,10,44,1571
43,South Shore,0,11,50,1582
43,South Shore,0,12,53,1593
43,South Shore,0,13,57,1604
43,South Shore,0,14,42,1615
43,South Shore,0,15,45,1626
43,South Shore,0,16,74,1457
43,South Shore,0,17,79,1468
43,South Shore,0,18,72,1479
43,South Shore,0,19,77,1490
43,South Shore,0,20,56,1501
43,South Shore,0,21,51,1512
43,South Shore,0,22,54,1773
43,South Shore,0,23,26,1784
43,South Shore,1,0,28,1711
43,South Shore,1,1,30,1722
43,South Shore,1,2,14,1733
43,South Shore,1,3,15,1744
43,South Shore,1,4,14,1755
43,South Shore,1,5,15,1766
43,South Shore,1,6,48,1527
43,South Shore,1,7,63,1538
43,South Shore,1,8,68,1549
43,South Shore,1,9,61,1560
43,South Shore,1,10,45,1571
43,South Shore,1,11,59,1582
43,South Shore,1,12,54,1593
43,South Shore,1,13,58,1604
43,South Shore,1,14,42,1615
43,South Shore,1,15,45,1626
43,South Shore,1,16,88,1457
43,South Shore,1,17,80,1468
43,South Shore,1,18,86,1479
43,South Shore,1,19,78,1490
43,South Shore,1,20,57,1501
43,South Shore,1,21,51,1512
43,South Shore,1,22,55,1773
43,South Shore,1,23,31,1784
43,South Shore,2,0,27,1711
43,South Shore,2,1,29,1722
43,South Shore,2,2,16,1733
43,South Shore,2,3,14,1744
43,South Shore,2,4,16,1755
43,South Shore,2,5,14,1766
43,South Shore,2,6,46,1527
43,South Shore,2,7,61,1538
43,South Shore,2,8,65,1549
43,South Shore,2,9,70,1560
43,South Shore,2,10,43,1571
43,South Shore,2,11,57,1582
43,South Shore,2,12,52,1593
43,South Shore,2,13,55,1604
43,South Shore,2,14,48,1615
43,South Shore,2,15,44,1626
43,South Shore,2,16,85,1457
43,South Shore,2,17,77,1468
43,South Shore,2,18,83,1479
43,South Shore,2,19,88,1490
43,South Shore,2,20,54,1501
43,South Shore,2,21,58,1512
43,South Shore,2,22,53,1773
43,South Shore,2,23,30,1784
43,South Shore,3,0,31,1711
43,South Shore,3,1,28,1722
43,South Shore,3,2,15,1733
43,South Shore,3,3,14,1744
43,South Shore,3,4,15,1755
43,South Shore,3,5,16,1766
43,South Shore,3,6,44,1527
43,South Shore,3,7,69,1538
43,South Shore,3,8,63,1549
43,South Shore,3,9,67,1560
43,South Shore,3,10,41,1571
43,South Shore,3,11,55,1582
43,South Shore,3,12,59,1593
43,South Shore,3,13,53,1604
43,South Shore,3,14,46,1615
43,South Shore,3,15,42,1626
43,South Shore,3,16,82,1457
43,South Shore,3,17,88,1468
43,South Shore,3,18,79,1479
43,South Shore,3,19,85,1490
43,South Shore,3,20,52,1501
43,South Shore,3,21,56,1512
43,South Shore,3,22,60,1773
43,South Shore,3,23,28,1784
43,South Shore,4,0,30,1711
43,South Shore,4,1,27,1722
43,South Shore,4,2,15,1733
43,South Shore,4,3,16,1744
43,South Shore,4,4,14,1755
43,South Shore,4,5,15,1766
43,South Shore,4,6,42,1527
43,South Shore,4,7,67,1538
43,South Shore,4,8,71,1549
43,South Shore,4,9,65,1560
43,South Shore,4,10,47,1571
43,South Shore,4,11,53,1582
43,South Shore,4,12,57,1593
43,South Shore,4,13,51,1604
43,South Shore,4,14,44,1615
43,South Shore,4,15,48,1626
43,South Shore,4,16,79,1457
43,South Shore,4,17,84,1468
43,South Shore,4,18,76,1479
43,South Shore,4,19,82,1490
43,South Shore,4,20,59,1501
43,South Shore,4,21,54,1512
43,South Shore,4,22,58,1773
43,South Shore,4,23,27,1784
43,South Shore,5,0,29,1811
43,South Shore,5,1,31,1822
43,South Shore,5,2,14,1833
43,South Shore,5,3,15,1844
43,South Shore,5,4,14,1855
43,South Shore,5,5,15,1866
43,South Shore,5,6,48,1627
43,South Shore,5,7,64,1638
43,South Shore,5,8,69,1649
43,South Shore,5,9,62,1660
43,South Shore,5,10,45,1671
43,South Shore,5,11,60,1682
43,South Shore,5,12,54,1693
43,South Shore,5,13,58,1704
43,South Shore,5,14,43,1715
43,South Shore,5,15,46,1726
43,South Shore,5,16,75,1557
43,South Shore,5,17,81,1568
43,South Shore,5,18,87,1579
43,South Shore,5,19,79,1590
43,South Shore,5,20,57,1601
43,South Shore,5,21,52,1612
43,South Shore,5,22,55,1873
43,South Shore,5,23,31,1884
43,South Shore,6,0,26,1811
43,South Shore,6,1,28,1822
43,South Shore,6,2,13,1833
43,South Shore,6,3,14,1844
43,South Shore,6,4,15,1855
43,South Shore,6,5,13,1866
43,South Shore,6,6,44,1627
43,South Shore,6,7,58,1638
43,South Shore,6,8,63,1649
43,South Shore,6,9,67,1660
43,South Shore,6,10,41,1671
43,South Shore,6,11,55,1682
43,South Shore,6,12,50,1693
43,South Shore,6,13,53,1704
43,South Shore,6,14,46,1715
43,South Shore,6,15,42,1726
43,South Shore,6,16,82,1557
43,South Shore,6,17,74,1568
43,South Shore,6,18,79,1579
43,South Shore,6,19,72,1590
43,South Shore,6,20,52,1601
43,South Shore,6,21,56,1612
43,South Shore,6,22,51,1873
43,South Shore,6,23,28,1884
44,Chatham,0,0,25,1728
44,Chatham,0,1,23,1739
44,Chatham,0,2,12,1750
44,Chatham,0,3,11,1761
44,Chatham,0,4,12,1772
44,Chatham,0,5,13,1783
44,Chatham,0,6,35,1544
44,Chatham,0,7,56,1555
44,Chatham,0,8,50,1566
44,Chatham,0,9,54,1577
44,Chatham,0,10,39,1588
44,Chatham,0,11,44,1599
44,Chatham,0,12,47,1610
44,Chatham,0,13,43,1621
44,Chatham,0,14,37,1452
44,Chatham,0,15,40,1463
44,Chatham,0,16,66,1474
44,Chatham,0,17,71,1485
44,Chatham,0,18,64,1496
44,Chatham,0,19,68,1507
44,Chatham,0,20,42,1518
44,Chatham,0,21,45,1529
44,Chatham,0,22,48,1790
44,Chatham,0,23,23,1801
44,Chatham,1,0,25,1728
44,Chatham,1,1,27,1739
44,Chatham,1,2,13,1750
44,Chatham,1,3,13,1761
44,Chatham,1,4,12,1772
44,Chatham,1,5,13,1783
44,Chatham,1,6,36,1544
44,Chatham,1,7,56,1555
44,Chatham,1,8,60,1566
44,Chatham,1,9,55,1577
44,Chatham,1,10,40,1588
44,Chatham,1,11,45,1599
44,Chatham,1,12,48,1610
44,Chatham,1,13,51,1621
44,Chatham,1,14,38,1452
44,Chatham,1,15,40,1463
44,Chatham,1,16,66,1474
44,Chatham,1,17,71,1485
44,Chatham,1,18,76,1496
44,Chatham,1,19,69,1507
44,Chatham,1,20,50,1518
44,Chatham,1,21,45,1529
44,Chatham,1,22,49,1790
44,Chatham,1,23,23,1801
44,Chatham,2,0,24,1728
44,Chatham,2,1,26,1739
44,Chatham,2,2,12,1750
44,Chatham,2,3,13,1761
44,Chatham,2,4,14,1772
44,Chatham,2,5,13,1783
44,Chatham,2,6,41,1544
44,Chatham,2,7,54,1555
44,Chatham,2,8,58,1566
44,Chatham,2,9,52,1577
44,Chatham,2,10,38,1588
44,Chatham,2,11,51,1599
44,Chatham,2,12,46,1610
44,Chatham,2,13,49,1621
44,Chatham,2,14,36,1452
44,Chatham,2,15,39,1463
44,Chatham,2,16,76,1474
44,Chatham,2,17,69,1485
44,Chatham,2,18,74,1496
44,Chatham,2,19,66,1507
44,Chatham,2,20,48,1518
44,Chatham,2,21,52,1529
44,Chatham,2,22,47,1790
44,Chatham,2,23,26,1801
44,Chatham,3,0,23,1728
44,Chatham,3,1,25,1739
44,Chatham,3,2,14,1750
44,Chatham,3,3,12,1761
44,Chatham,3,4,13,1772
44,Chatham,3,5,12,1783
44,Chatham,3,6,39,1544
44,Chatham,3,7,62,1555
44,Chatham,3,8,56,1566
44,Chatham,3,9,60,1577
44,Chatham,3,10,37,1588
44,Chatham,3,11,49,1599
44,Chatham,3,12,44,1610
44,Chatham,3,13,47,1621
44,Chatham,3,14,41,1452
44,Chatham,3,15,37,1463
44,Chatham,3,16,73,1474
44,Chatham,3,17,66,1485
44,Chatham,3,18,71,1496
44,Chatham,3,19,76,1507
44,Chatham,3,20,46,1518
44,Chatham,3,21,50,1529
44,Chatham,3,22,45,1790
44,Chatham,3,23,25,1801
44,Chatham,4,0,27,1728
44,Chatham,4,1,24,1739
44,Chatham,4,2,13,1750
44,Chatham,4,3,12,1761
44,Chatham,4,4,13,1772
44,Chatham,4,5,14,1783
44,Chatham,4,6,38,1544
44,Chatham,4,7,59,1555
44,Chatham,4,8,54,1566
44,Chatham,4,9,58,1577
44,Chatham,4,10,42,1588
44,Chatham,4,11,47,1599
44,Chatham,4,12,50,1610
44,Chatham,4,13,45,1621
44,Chatham,4,14,40,1452
44,Chatham,4,15,36,1463
44,Chatham,4,16,70,1474
44,Chatham,4,17,75,1485
44,Chatham,4,18,68,1496
44,Chatham,4,19,73,1507
44,Chatham,4,20,45,1518
44,Chatham,4,21,48,1529
44,Chatham,4,22,51,1790
44,Chatham,4,23,24,1801
44,Chatham,5,0,26,1828
44,Chatham,5,1,23,1839
44,Chatham,5,2,13,1850
44,Chatham,5,3,14,1861
44,Chatham,5,4,12,1872
44,Chatham,5,5,13,1883
44,Chatham,5,6,36,1644
44,Chatham,5,7,57,1655
44,Chatham,5,8,61,1666
44,Chatham,5,9,55,1677
44,Chatham,5,10,40,1688
44,Chatham,5,11,45,1699
44,Chatham,5,12,48,1710
44,Chatham,5,13,52,1721
44,Chatham,5,14,38,1552
44,Chatham,5,15,41,1563
44,Chatham,5,16,67,1574
44,Chatham,5,17,72,1585
44,Chatham,5,18,65,1596
44,Chatham,5,19,70,1607
44,Chatham,5,20,51,1618
44,Chatham,5,21,46,1629
44,Chatham,5,22,49,1890
44,Chatham,5,23,23,1901
44,Chatham,6,0,23,1828
44,Chatham,6,1,25,1839
44,Chatham,6,2,12,1850
44,Chatham,6,3,12,1861
44,Chatham,6,4,11,1872
44,Chatham,6,5,12,1883
44,Chatham,6,6,39,1644
44,Chatham,6,7,52,1655
44,Chatham,6,8,56,1666
44,Chatham,6,9,50,1677
44,Chatham,6,10,37,1688
44,Chatham,6,11,49,1699
44,Chatham,6,12,44,1710
44,Chatham,6,13,47,1721
44,Chatham,6,14,35,1552
44,Chatham,6,15,37,1563
44,Chatham,6,16,73,1574
44,Chatham,6,17,66,1585
44,Chatham,6,18,71,1596
44,Chatham,6,19,64,1607
44,Chatham,6,20,46,1618
44,Chatham,6,21,42,1629
44,Chatham,6,22,45,1890
44,Chatham,6,23,25,1901
45,Avalon Park,0,0,15,1745
45,Avalon Park,0,1,14,1756
45,Avalon Park,0,2,7,1767
45,Avalon Park,0,3,7,1778
45,Avalon Park,0,4,7,1789
45,Avalon Park,0,5,6,1800
45,Avalon Park,0,6,21,1561
45,Avalon Park,0,7,33,1572
45,Avalon Park,0,8,30,1583
45,Avalon Park,0,9,32,1594
45,Avalon Park,0,10,20,1605
45,Avalon Park,0,11,26,1616
45,Avalon Park,0,12,28,1627
45,Avalon Park,0,13,26,1458
45,Avalon Park,0,14,22,1469
45,Avalon Park,0,15,20,1480
45,Avalon Park,0,16,39,1491
45,Avalon Park,0,17,42,1502
45,Avalon Park,0,18,38,1513
45,Avalon Park,0,19,41,1524
45,Avalon Park,0,20,25,1535
45,Avalon Park,0,21,27,1546
45,Avalon Park,0,22,24,1807
45,Avalon Park,0,23,14,1818
45,Avalon Park,1,0,15,1745
45,Avalon Park,1,1,14,1756
45,Avalon Park,1,2,7,1767
45,Avalon Park,1,3,8,1778
45,Avalon Park,1,4,7,1789
45,Avalon Park,1,5,8,1800
45,Avalon Park,1,6,21,1561
45,Avalon Park,1,7,34,1572
45,Avalon Park,1,8,30,1583
45,Avalon Park,1,9,33,1594
45,Avalon Park,1,10,24,1605
45,Avalon Park,1,11,27,1616
45,Avalon Park,1,12,29,1627
45,Avalon Park,1,13,26,1458
45,Avalon Park,1,14,22,1469
45,Avalon Park,1,15,24,1480
45,Avalon Park,1,16,40,1491
45,Avalon Park,1,17,43,1502
45,Avalon Park,1,18,38,1513
45,Avalon Park,1,19,41,1524
45,Avalon Park,1,20,30,1535
45,Avalon Park,1,21,27,1546
45,Avalon Park,1,22,29,1807
45,Avalon Park,1,23,14,1818
45,Avalon Park,2,0,15,1745
45,Avalon Park,2,1,16,1756
45,Avalon Park,2,2,7,1767
45,Avalon Park,2,3,8,1778
45,Avalon Park,2,4,7,1789
45,Avalon Park,2,5,7,1800
45,Avalon Park,2,6,24,1561
45,Avalon Park,2,7,32,1572
45,Avalon Park,2,8,35,1583
45,Avalon Park,2,9,31,1594
45,Avalon Park,2,10,23,1605
45,Avalon Park,2,11,26,1616
45,Avalon Park,2,12,27,1627
45,Avalon Park,2,13,29,1458
45,Avalon Park,2,14,22,1469
45,Avalon Park,2,15,23,1480
45,Avalon Park,2,16,38,1491
45,Avalon Park,2,17,41,1502
45,Avalon Park,2,18,44,1513
45,Avalon Park,2,19,40,1524
45,Avalon Park,2,20,29,1535
45,Avalon Park,2,21,26,1546
45,Avalon Park,2,22,28,1807
45,Avalon Park,2,23,16,1818
45,Avalon Park,3,0,14,1745
45,Avalon Park,3,1,15,1756
45,Avalon Park,3,2,7,1767
45,Avalon Park,3,3,7,1778
45,Avalon Park,3,4,8,1789
45,Avalon Park,3,5,7,1800
45,Avalon Park,3,6,23,1561
45,Avalon Park,3,7,31,1572
45,Avalon Park,3,8,33,1583
45,Avalon Park,3,9,36,1594
45,Avalon Park,3,10,22,1605
45,Avalon Park,3,11,29,1616
45,Avalon Park,3,12,26,1627
45,Avalon Park,3,13,28,1458
45,Avalon Park,3,14,21,1469
45,Avalon Park,3,15,22,1480
45,Avalon Park,3,16,43,1491
45,Avalon Park,3,17,39,1502
45,Avalon Park,3,18,42,1513
45,Avalon Park,3,19,38,1524
45,Avalon Park,3,20,28,1535
45,Avalon Park,3,21,30,1546
45,Avalon Park,3,22,27,1807
45,Avalon Park,3,23,15,1818
45,Avalon Park,4,0,13,1745
45,Avalon Park,4,1,14,1756
45,Avalon Park,4,2,8,1767
45,Avalon Park,4,3,7,1778
45,Avalon Park,4,4,8,1789
45,Avalon Park,4,5,7,1800
45,Avalon Park,4,6,22,1561
45,Avalon Park,4,7,35,1572
45,Avalon Park,4,8,32,1583
45,Avalon Park,4,9,34,1594
45,Avalon Park,4,10,21,1605
45,Avalon Park,4,11,28,1616
45,Avalon Park,4,12,30,1627
45,Avalon Park,4,13,27,1458
45,Avalon Park,4,14,24,1469
45,Avalon Park,4,15,21,1480
45,Avalon Park,4,16,42,1491
45,Avalon Park,4,17,38,1502
45,Avalon Park,4,18,41,1513
45,Avalon Park,4,19,43,1524
45,Avalon Park,4,20,27,1535
45,Avalon Park,4,21,29,1546
45,Avalon Park,4,22,26,1807
45,Avalon Park,4,23,15,1818
45,Avalon Park,5,0,15,1845
45,Avalon Park,5,1,14,1856
45,Avalon Park,5,2,8,1867
45,Avalon Park,5,3,7,1878
45,Avalon Park,5,4,7,1889
45,Avalon Park,5,5,8,1900
45,Avalon Park,5,6,22,1661
45,Avalon Park,5,7,34,1672
45,Avalon Park,5,8,31,1683
45,Avalon Park,5,9,33,1694
45,Avalon Park,5,10,24,1705
45,Avalon Park,5,11,27,1716
45,Avalon Park,5,12,29,1727
45,Avalon Park,5,13,26,1558
45,Avalon Park,5,14,23,1569
45,Avalon Park,5,15,24,1580
45,Avalon Park,5,16,40,1591
45,Avalon Park,5,17,43,1602
45,Avalon Park,5,18,39,1613
45,Avalon Park,5,19,42,1624
45,Avalon Park,5,20,26,1635
45,Avalon Park,5,21,27,1646
45,Avalon Park,5,22,29,1907
45,Avalon Park,5,23,14,1918
45,Avalon Park,6,0,14,1845
45,Avalon Park,6,1,15,1856
45,Avalon Park,6,2,7,1867
45,Avalon Park,6,3,7,1878
45,Avalon Park,6,4,7,1889
45,Avalon Park,6,5,7,1900
45,Avalon Park,6,6,20,1661
45,Avalon Park,6,7,31,1672
45,Avalon Park,6,8,33,1683
45,Avalon Park,6,9,30,1694
45,Avalon Park,6,10,22,1705
45,Avalon Park,6,11,24,1716
45,Avalon Park,6,12,26,1727
45,Avalon Park,6,13,28,1558
45,Avalon Park,6,14,21,1569
45,Avalon Park,6,15,22,1580
45,Avalon Park,6,16,37,1591
45,Avalon Park,6,17,39,1602
45,Avalon Park,6,18,42,1613
45,Avalon Park,6,19,38,1624
45,Avalon Park,6,20,28,1635
45,Avalon Park,6,21,25,1646
45,Avalon Park,6,22,27,1907
45,Avalon Park,6,23,13,1918
46,South Chicago,0,0,17,1762
46,South Chicago,0,1,18,1773
46,South Chicago,0,2,10,1784
46,South Chicago,0,3,9,1795
46,South Chicago,0,4,9,1806
46,South Chicago,0,5,8,1817
46,South Chicago,0,6,28,1578
46,South Chicago,0,7,37,1589
46,South Chicago,0,8,40,1600
46,South Chicago,0,9,42,1611
46,South Chicago,0,10,26,1622
46,South Chicago,0,11,35,1453
46,South Chicago,0,12,31,1464
46,South Chicago,0,13,34,1475
46,South Chicago,0,14,29,1486
46,South Chicago,0,15,26,1497
46,South Chicago,0,16,51,1508
46,South Chicago,0,17,47,1519
46,South Chicago,0,18,50,1530
46,South Chicago,0,19,53,1541
46,South Chicago,0,20,33,1552
46,South Chicago,0,21,35,1563
46,South Chicago,0,22,32,1824
46,South Chicago,0,23,18,1835
46,South Chicago,1,0,20,1762
46,South Chicago,1,1,18,1773
46,South Chicago,1,2,10,1784
46,South Chicago,1,3,9,1795
46,South Chicago,1,4,10,1806
46,South Chicago,1,5,10,1817
46,South Chicago,1,6,28,1578
46,South Chicago,1,7,44,1589
46,South Chicago,1,8,40,1600
46,South Chicago,1,9,43,1611
46,South Chicago,1,10,26,1622
46,South Chicago,1,11,35,1453
46,South Chicago,1,12,37,1464
46,South Chicago,1,13,34,1475
46,South Chicago,1,14,29,1486
46,South Chicago,1,15,27,1497
46,South Chicago,1,16,52,1508
46,South Chicago,1,17,56,1519
46,South Chicago,1,18,51,1530
46,South Chicago,1,19,54,1541
46,South Chicago,1,20,33,1552
46,South Chicago,1,21,36,1563
46,South Chicago,1,22,38,1824
46,South Chicago,1,23,18,1835
46,South Chicago,2,0,19,1762
46,South Chicago,2,1,17,1773
46,South Chicago,2,2,9,1784
46,South Chicago,2,3,10,1795
46,South Chicago,2,4,9,1806
46,South Chicago,2,5,10,1817
46,South Chicago,2,6,27,1578
46,South Chicago,2,7,42,1589
46,South Chicago,2,8,45,1600
46,South Chicago,2,9,41,1611
46,South Chicago,2,10,30,1622
46,South Chicago,2,11,34,1453
46,South Chicago,2,12,36,1464
46,South Chicago,2,13,32,1475
46,South Chicago,2,14,28,1486
46,South Chicago,2,15,30,1497
46,South Chicago,2,16,50,1508
46,South Chicago,2,17,54,1519
46,South Chicago,2,18,48,1530
46,South Chicago,2,19,52,1541
46,South Chicago,2,20,38,1552
46,South Chicago,2,21,34,1563
46,South Chicago,2,22,37,1824
46,South Chicago,2,23,17,1835
46,South Chicago,3,0,18,1762
46,South Chicago,3,1,20,1773
46,South Chicago,3,2,9,1784
46,South Chicago,3,3,10,1795
46,South Chicago,3,4,9,1806
46,South Chicago,3,5,9,1817
46,South Chicago,3,6,31,1578
46,South Chicago,3,7,41,1589
46,South Chicago,3,8,44,1600
46,South Chicago,3,9,39,1611
46,South Chicago,3,10,29,1622
46,South Chicago,3,11,38,1453
46,South Chicago,3,12,35,1464
46,South Chicago,3,13,37,1475
46,South Chicago,3,14,27,1486
46,South Chicago,3,15,29,1497
46,South Chicago,3,16,48,1508
46,South Chicago,3,17,52,1519
46,South Chicago,3,18,55,1530
46,South Chicago,3,19,50,1541
46,South Chicago,3,20,36,1552
46,South Chicago,3,21,33,1563
46,South Chicago,3,22,35,1824
46,South Chicago,3,23,20,1835
46,South Chicago,4,0,18,1762
46,South Chicago,4,1,19,1773
46,South Chicago,4,2,9,1784
46,South Chicago,4,3,9,1795
46,South Chicago,4,4,10,1806
46,South Chicago,4,5,9,1817
46,South Chicago,4,6,29,1578
46,South Chicago,4,7,39,1589
46,South Chicago,4,8,42,1600
46,South Chicago,4,9,45,1611
46,South Chicago,4,10,28,1622
46,South Chicago,4,11,37,1453
46,South Chicago,4,12,33,1464
46,South Chicago,4,13,36,1475
46,South Chicago,4,14,31,1486
46,South Chicago,4,15,28,1497
46,South Chicago,4,16,55,1508
46,South Chicago,4,17,49,1519
46,South Chicago,4,18,53,1530
46,South Chicago,4,19,48,1541
46,South Chicago,4,20,35,1552
46,South Chicago,4,21,37,1563
46,South Chicago,4,22,34,1824
46,South Chicago,4,23,19,1835
46,South Chicago,5,0,20,1862
46,South Chicago,5,1,18,1873
46,South Chicago,5,2,10,1884
46,South Chicago,5,3,9,1895
46,South Chicago,5,4,10,1906
46,South Chicago,5,5,9,1917
46,South Chicago,5,6,28,1678
46,South Chicago,5,7,45,1689
46,South Chicago,5,8,40,1700
46,South Chicago,5,9,43,1711
46,South Chicago,5,10,27,1722
46,South Chicago,5,11,35,1553
46,South Chicago,5,12,38,1564
46,South Chicago,5,13,34,1575
46,South Chicago,5,14,30,1586
46,South Chicago,5,15,27,1597
46,South Chicago,5,16,53,1608
46,South Chicago,5,17,56,1619
46,South Chicago,5,18,51,1630
46,South Chicago,5,19,55,1641
46,South Chicago,5,20,34,1652
46,South Chicago,5,21,36,1663
46,South Chicago,5,22,32,1924
46,South Chicago,5,23,18,1935
46,South Chicago,6,0,18,1862
46,South Chicago,6,1,17,1873
46,South Chicago,6,2,9,1884
46,South Chicago,6,3,10,1895
46,South Chicago,6,4,9,1906
46,South Chicago,6,5,9,1917
46,South Chicago,6,6,26,1678
46,South Chicago,6,7,41,1689
46,South Chicago,6,8,37,1700
46,South Chicago,6,9,40,1711
46,South Chicago,6,10,29,1722
46,South Chicago,6,11,32,1553
46,South Chicago,6,12,35,1564
46,South Chicago,6,13,31,1575
46,South Chicago,6,14,27,1586
46,South Chicago,6,15,29,1597
46,South Chicago,6,16,48,1608
46,South Chicago,6,17,51,1619
46,South Chicago,6,18,47,1630
46,South Chicago,6,19,50,1641
46,South Chicago,6,20,36,1652
46,South Chicago,6,21,33,1663
46,South Chicago,6,22,35,1924
46,South Chicago,6,23,17,1935
47,Burnside,0,0,10,1779
47,Burnside,0,1,10,1790
47,Burnside,0,2,5,1801
47,Burnside,0,3,5,1812
47,Burnside,0,4,6,1823
47,Burnside,0,5,5,1834
47,Burnside,0,6,16,1595
47,Burnside,0,7,22,1606
47,Burnside,0,8,23,1617
47,Burnside,0,9,21,1628
47,Burnside,0,10,15,1459
47,Burnside,0,11,20,1470
47,Burnside,0,12,18,1481
47,Burnside,0,13,20,1492
47,Burnside,0,14,14,1503
47,Burnside,0,15,16,1514
47,Burnside,0,16,30,1525
47,Burnside,0,17,27,1536
47,Burnside,0,18,29,1547
47,Burnside,0,19,27,1558
47,Burnside,0,20,19,1569
47,Burnside,0,21,21,1580
47,Burnside,0,22,19,1841
47,Burnside,0,23,11,1852
47,Burnside,1,0,10,1779
47,Burnside,1,1,11,1790
47,Burnside,1,2,6,1801
47,Burnside,1,3,5,1812
47,Burnside,1,4,6,1823
47,Burnside,1,5,5,1834
47,Burnside,1,6,16,1595
47,Burnside,1,7,26,1606
47,Burnside,1,8,24,1617
47,Burnside,1,9,25,1628
47,Burnside,1,10,16,1459
47,Burnside,1,11,21,1470
47,Burnside,1,12,19,1481
47,Burnside,1,13,20,1492
47,Burnside,1,14,17,1503
47,Burnside,1,15,16,1514
